review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,room_type
4.73,4.78,4.62,4.84,4.92,4.59,4.7,121,Entire home/apt
4.87,4.8,4.76,4.98,5.0,4.67,4.83,294,Entire home/apt
4.6,4.8,4.75,4.4,4.6,4.1,4.45,425,Entire home/apt
4.56,4.78,4.67,5.0,5.0,4.89,4.67,661,Entire home/apt
4.86,4.57,4.71,4.86,5.0,4.86,5.0,350,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,106,Entire home/apt
4.33,4.33,4.33,4.67,5.0,5.0,4.33,200,Entire home/apt
4.89,4.89,4.84,4.97,4.92,4.61,4.61,246,Entire home/apt
4.76,4.73,4.51,4.9,4.98,4.9,4.56,322,Entire home/apt
4.88,4.9,4.78,4.8,4.88,4.53,4.6,226,Entire home/apt
4.77,4.84,4.79,4.63,4.91,4.4,4.6,269,Entire home/apt
4.5,4.75,5.0,4.75,5.0,4.75,4.5,91,Entire home/apt
4.8,4.87,4.8,4.7,4.87,4.65,4.72,200,Entire home/apt
4.79,4.79,4.88,4.83,4.92,3.79,4.42,206,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,80,Private room
4.9,4.95,4.86,5.0,5.0,4.95,4.81,700,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,163,Entire home/apt
4.92,5.0,4.92,4.92,4.85,5.0,4.92,148,Private room
4.78,4.81,4.91,4.94,4.88,4.88,4.84,693,Entire home/apt
5.0,5.0,4.33,5.0,4.67,5.0,4.33,102,Entire home/apt
4.67,4.67,4.67,4.67,4.67,4.67,4.0,170,Entire home/apt
2.0,4.0,4.0,1.0,3.0,1.0,1.0,162,Entire home/apt
4.67,4.67,5.0,5.0,4.67,5.0,4.67,125,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,130,Entire home/apt
4.85,4.82,4.87,4.67,4.85,4.87,4.69,246,Entire home/apt
4.5,4.5,4.29,4.48,4.53,4.53,4.36,445,Entire home/apt
4.95,4.89,4.96,4.73,5.0,4.42,4.84,147,Entire home/apt
4.67,5.0,4.33,4.0,4.67,4.33,3.67,129,Entire home/apt
5.0,5.0,4.67,5.0,5.0,5.0,4.67,78,Entire home/apt
4.64,4.56,4.68,4.84,4.84,4.84,4.64,557,Entire home/apt
3.86,3.86,4.29,4.43,3.86,3.86,3.86,135,Shared room
3.5,4.5,4.5,4.5,4.5,4.5,4.5,73,Private room
4.88,4.86,4.86,4.67,4.91,4.91,4.67,115,Entire home/apt
4.45,4.65,4.2,4.41,4.78,4.73,4.49,450,Entire home/apt
4.63,4.63,5.0,5.0,4.88,5.0,4.38,250,Entire home/apt
5.0,5.0,4.0,5.0,5.0,4.0,5.0,200,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.0,150,Entire home/apt
5.0,5.0,4.5,5.0,4.5,5.0,5.0,583,Entire home/apt
2.67,2.0,2.0,4.0,3.33,2.67,2.33,239,Private room
4.92,5.0,4.92,5.0,5.0,4.25,4.67,450,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,249,Entire home/apt
5.0,4.98,4.98,5.0,5.0,5.0,4.95,414,Entire home/apt
4.81,4.95,4.89,4.92,4.95,4.97,4.73,199,Entire home/apt
4.86,4.86,4.57,4.86,4.86,4.86,4.57,131,Entire home/apt
4.0,4.5,5.0,5.0,4.5,4.5,3.75,145,Entire home/apt
4.0,5.0,3.0,5.0,5.0,4.0,4.0,240,Entire home/apt
4.75,4.75,5.0,4.5,4.75,4.75,4.5,132,Entire home/apt
4.88,4.85,4.93,4.88,4.95,4.83,4.71,178,Entire home/apt
4.83,4.9,4.83,4.85,4.95,4.6,4.58,324,Entire home/apt
4.74,4.84,4.89,5.0,4.95,4.58,4.63,181,Entire home/apt
4.82,4.85,4.85,4.85,4.98,4.11,4.65,127,Entire home/apt
4.7,4.8,4.93,4.7,4.93,4.9,4.63,150,Entire home/apt
4.78,4.67,4.89,4.78,4.78,4.89,4.67,994,Entire home/apt
5.0,5.0,4.8,5.0,5.0,4.33,4.93,161,Entire home/apt
5.0,5.0,5.0,4.5,5.0,4.0,5.0,162,Entire home/apt
4.65,4.8,4.85,4.83,4.68,4.88,4.58,446,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,150,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,69,Private room
4.74,4.71,4.84,4.81,4.9,4.71,4.65,471,Entire home/apt
4.88,4.98,4.9,4.79,4.98,4.95,4.71,205,Entire home/apt
4.29,4.71,4.57,4.57,4.86,4.43,4.29,257,Entire home/apt
4.53,4.73,4.6,4.53,4.87,4.73,4.33,302,Entire home/apt
4.61,4.67,4.56,4.78,4.67,4.67,4.67,365,Entire home/apt
5.0,4.33,4.33,4.67,5.0,3.67,4.33,314,Entire home/apt
4.93,4.93,4.89,5.0,4.89,4.96,4.7,701,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.5,4.5,179,Entire home/apt
4.96,5.0,5.0,5.0,5.0,5.0,4.8,249,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,185,Entire home/apt
4.88,4.91,4.95,4.74,4.98,4.91,4.74,216,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,138,Entire home/apt
4.87,4.87,4.91,5.0,5.0,5.0,4.87,224,Entire home/apt
4.9,4.82,4.74,4.88,4.94,4.9,4.78,194,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,238,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,130,Entire home/apt
4.96,4.92,4.88,4.96,5.0,4.94,4.87,145,Private room
5.0,5.0,4.0,5.0,5.0,5.0,4.0,118,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,105,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,154,Entire home/apt
4.26,4.58,4.26,4.68,4.53,4.79,4.26,189,Entire home/apt
4.5,4.5,5.0,5.0,5.0,5.0,4.0,204,Entire home/apt
4.82,4.86,4.86,4.82,4.88,4.86,4.61,174,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,76,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,120,Entire home/apt
4.87,4.84,4.97,4.97,5.0,4.76,4.79,139,Entire home/apt
4.3,4.35,4.3,4.6,4.7,4.55,4.35,250,Entire home/apt
4.86,4.82,4.95,5.0,4.95,4.95,4.68,146,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,190,Entire home/apt
4.89,4.92,4.89,4.86,4.97,4.84,4.77,142,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,149,Private room
4.74,4.75,4.94,4.96,4.83,4.87,4.59,245,Entire home/apt
4.36,4.32,4.44,4.84,4.48,4.56,4.44,162,Entire home/apt
4.85,4.89,4.94,4.79,4.96,4.6,4.64,129,Private room
4.97,4.91,4.89,4.97,5.0,4.94,4.69,243,Entire home/apt
4.6,4.7,4.7,4.8,4.8,4.03,4.3,242,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,122,Entire home/apt
4.67,4.69,4.84,4.96,4.86,4.18,4.57,363,Entire home/apt
4.25,4.34,4.16,4.53,4.38,4.44,4.09,141,Entire home/apt
5.0,5.0,5.0,4.8,4.8,5.0,5.0,191,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,110,Entire home/apt
4.77,4.89,4.91,4.54,4.89,4.74,4.6,325,Entire home/apt
4.94,4.94,4.94,4.82,4.65,5.0,4.88,296,Entire home/apt
4.95,4.95,5.0,5.0,5.0,4.82,5.0,321,Entire home/apt
5.0,4.83,5.0,4.83,5.0,4.83,4.83,239,Entire home/apt
4.86,4.81,4.83,4.9,4.93,4.98,4.64,337,Entire home/apt
5.0,4.93,5.0,5.0,5.0,4.93,5.0,154,Entire home/apt
4.73,4.8,4.84,4.95,4.93,4.84,4.61,150,Entire home/apt
5.0,5.0,5.0,4.95,5.0,4.96,4.96,354,Entire home/apt
4.5,5.0,5.0,5.0,4.5,5.0,3.5,99,Entire home/apt
4.96,4.86,4.86,4.93,4.96,4.86,4.64,245,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,153,Entire home/apt
4.33,4.6,4.6,4.87,5.0,4.8,4.2,104,Private room
5.0,5.0,4.5,5.0,5.0,5.0,5.0,175,Entire home/apt
4.95,4.95,4.88,4.93,4.98,4.79,4.81,289,Entire home/apt
4.97,4.97,5.0,4.97,5.0,4.97,4.83,278,Entire home/apt
3.0,3.0,2.33,3.67,3.33,3.0,3.0,72,Private room
4.65,4.8,4.86,4.82,4.76,4.94,4.46,199,Entire home/apt
4.84,4.82,4.84,4.74,4.79,4.92,4.74,355,Entire home/apt
5.0,5.0,5.0,4.0,5.0,5.0,4.5,354,Private room
4.93,4.9,4.95,4.93,4.95,4.88,4.85,125,Private room
4.97,5.0,5.0,4.83,5.0,4.86,4.72,500,Entire home/apt
4.77,4.8,4.97,4.7,4.97,4.4,4.7,206,Entire home/apt
5.0,5.0,4.8,4.9,4.9,4.9,4.9,598,Entire home/apt
4.74,4.82,4.86,4.84,4.82,4.76,4.64,69,Entire home/apt
4.83,4.83,4.87,4.57,4.87,4.94,4.6,323,Entire home/apt
4.63,4.56,4.94,4.84,4.69,4.63,4.56,160,Entire home/apt
4.88,4.79,4.83,4.88,4.96,4.67,4.71,203,Entire home/apt
5.0,4.83,4.5,5.0,5.0,5.0,4.67,191,Entire home/apt
4.86,4.91,4.91,4.95,4.93,4.91,4.7,162,Entire home/apt
4.77,4.73,4.85,4.88,4.81,4.81,4.54,260,Entire home/apt
4.9,4.93,4.76,4.93,4.9,4.86,4.76,156,Entire home/apt
4.78,4.85,4.96,4.72,4.96,4.22,4.65,170,Entire home/apt
4.73,4.92,4.41,4.76,4.95,4.89,4.7,334,Entire home/apt
4.85,4.92,5.0,4.69,4.77,4.54,4.77,211,Entire home/apt
5.0,5.0,4.91,4.82,5.0,5.0,4.82,271,Entire home/apt
4.6,4.5,4.4,4.6,4.3,4.8,4.5,560,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,299,Entire home/apt
4.4,4.5,4.1,4.6,4.6,4.9,4.2,250,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.0,5.0,220,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,3.0,385,Private room
4.87,4.94,4.84,5.0,5.0,4.81,4.94,156,Entire home/apt
4.93,4.89,4.89,4.81,4.93,4.96,4.74,229,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,270,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.0,395,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,395,Entire home/apt
5.0,4.5,5.0,5.0,5.0,5.0,4.5,395,Entire home/apt
4.0,3.0,4.0,4.0,4.0,4.0,3.0,385,Entire home/apt
4.5,4.5,5.0,5.0,5.0,5.0,4.5,385,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.0,260,Entire home/apt
5.0,4.67,4.67,5.0,4.67,5.0,4.67,118,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,200,Entire home/apt
5.0,5.0,5.0,4.0,5.0,5.0,5.0,240,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,115,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,240,Entire home/apt
4.74,4.72,4.74,4.92,4.86,4.96,4.6,452,Entire home/apt
5.0,4.0,5.0,5.0,4.0,5.0,5.0,195,Entire home/apt
4.53,4.65,4.82,4.47,4.71,4.82,4.59,149,Entire home/apt
4.85,4.94,4.76,4.91,4.94,4.76,4.64,122,Entire home/apt
4.81,4.81,4.74,4.98,4.91,4.79,4.63,329,Entire home/apt
4.61,4.72,4.56,4.92,4.67,4.78,4.72,302,Entire home/apt
4.08,4.08,4.15,4.08,3.92,4.62,4.15,309,Shared room
4.72,4.88,4.84,4.91,4.88,4.84,4.66,157,Entire home/apt
4.9,4.9,4.7,4.95,4.75,5.0,4.7,479,Entire home/apt
4.79,4.9,4.74,4.97,4.97,4.77,4.62,109,Private room
4.0,4.1,3.5,4.8,4.3,4.2,4.1,125,Private room
4.57,4.7,4.65,4.91,4.87,4.65,4.65,120,Entire home/apt
4.5,4.21,4.5,4.57,4.36,5.0,4.21,289,Entire home/apt
4.35,4.53,4.41,4.35,4.29,4.82,4.29,79,Private room
4.8,4.4,4.53,4.47,4.67,4.8,4.47,90,Private room
4.6,4.4,4.8,4.8,4.8,4.8,4.4,85,Private room
5.0,5.0,5.0,4.0,5.0,5.0,4.33,173,Entire home/apt
3.0,4.0,2.0,2.0,4.0,4.0,3.0,170,Entire home/apt
4.9,4.8,4.85,5.0,5.0,4.7,4.85,59,Private room
4.87,4.87,5.0,4.93,4.93,4.93,4.8,245,Entire home/apt
4.91,4.84,4.91,4.84,4.88,4.78,4.75,457,Entire home/apt
5.0,5.0,4.0,5.0,5.0,5.0,5.0,224,Entire home/apt
5.0,5.0,4.91,5.0,5.0,5.0,4.45,529,Entire home/apt
4.67,4.33,4.67,4.0,4.67,4.67,4.0,150,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,110,Entire home/apt
4.76,4.78,4.8,4.61,4.8,4.68,4.63,397,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.0,313,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,175,Entire home/apt
3.5,4.0,3.0,4.0,4.5,5.0,4.0,53,Private room
3.0,3.0,3.0,5.0,3.0,5.0,3.0,48,Private room
4.81,4.84,4.87,4.9,4.84,4.87,4.74,119,Entire home/apt
4.9,4.93,5.0,4.93,4.98,4.59,4.73,318,Entire home/apt
5.0,4.0,5.0,5.0,5.0,5.0,5.0,76,Private room
4.77,4.77,4.92,4.79,4.87,4.72,4.59,222,Entire home/apt
4.92,4.85,5.0,4.96,4.94,4.77,4.69,138,Entire home/apt
2.67,2.67,2.33,3.67,3.33,3.0,2.67,100,Private room
4.53,4.65,4.53,4.71,4.71,4.35,4.59,181,Entire home/apt
4.5,4.5,4.0,4.0,5.0,4.5,4.0,174,Entire home/apt
4.17,4.0,4.58,4.5,4.67,4.42,4.08,369,Entire home/apt
5.0,4.97,5.0,5.0,5.0,5.0,4.94,491,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,111,Entire home/apt
4.9,5.0,4.9,4.81,5.0,4.9,4.86,150,Entire home/apt
5.0,5.0,5.0,5.0,4.9,4.8,4.8,690,Private room
5.0,5.0,5.0,4.67,5.0,5.0,4.33,280,Entire home/apt
4.89,4.93,4.89,4.96,5.0,4.93,4.85,170,Private room
4.8,4.8,4.77,4.9,4.88,4.33,4.72,235,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,120,Private room
4.84,4.94,4.88,4.81,4.97,4.66,4.72,140,Entire home/apt
4.89,4.83,4.83,4.89,4.89,5.0,4.94,177,Entire home/apt
5.0,5.0,4.67,5.0,5.0,5.0,4.33,110,Entire home/apt
1.0,1.0,1.0,1.0,1.0,1.0,1.0,56,Private room
4.89,4.89,4.93,4.7,4.98,4.7,4.7,298,Entire home/apt
3.33,3.33,3.33,4.33,3.67,5.0,3.33,48,Private room
4.7,4.81,4.76,4.95,4.84,4.92,4.81,110,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.83,5.0,125,Private room
4.74,4.79,4.95,4.68,4.89,4.84,4.74,400,Entire home/apt
4.72,4.94,4.88,4.91,5.0,4.75,4.69,265,Entire home/apt
2.5,4.0,3.0,2.5,4.0,4.5,3.0,185,Entire home/apt
4.9,4.97,4.9,4.9,4.97,4.63,4.77,139,Entire home/apt
5.0,5.0,5.0,4.95,5.0,4.95,4.9,96,Private room
3.75,4.0,4.5,4.0,4.0,5.0,3.75,400,Entire home/apt
5.0,4.0,5.0,5.0,5.0,5.0,5.0,424,Entire home/apt
5.0,4.0,3.0,5.0,5.0,5.0,3.0,108,Private room
4.84,4.84,4.91,4.97,5.0,4.47,4.75,250,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,102,Private room
5.0,5.0,5.0,5.0,5.0,4.5,4.0,81,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,142,Entire home/apt
4.25,4.08,4.25,4.75,4.5,4.5,4.25,426,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.75,5.0,120,Entire home/apt
5.0,5.0,4.75,5.0,5.0,4.75,5.0,180,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,53,Private room
4.22,4.67,3.89,4.89,4.56,4.89,4.33,200,Entire home/apt
4.91,5.0,4.94,4.94,4.97,4.85,4.88,146,Private room
4.98,4.98,4.96,4.67,4.98,4.87,4.91,268,Entire home/apt
3.0,3.0,2.0,3.0,4.0,3.0,2.5,50,Private room
4.25,4.63,4.13,4.75,4.63,4.63,4.25,261,Entire home/apt
4.85,4.91,4.87,4.55,4.93,4.76,4.69,286,Entire home/apt
4.78,4.74,4.81,4.78,4.89,4.74,4.56,224,Entire home/apt
4.86,4.86,4.86,4.94,4.97,4.69,4.71,309,Entire home/apt
4.47,4.44,4.78,4.56,4.76,4.51,4.31,266,Entire home/apt
4.86,5.0,4.71,4.86,4.86,4.86,4.71,399,Entire home/apt
4.91,4.89,4.86,4.8,5.0,4.89,4.66,361,Entire home/apt
4.69,4.69,4.83,4.78,4.83,3.83,4.33,213,Entire home/apt
4.8,4.82,4.96,4.84,4.8,4.78,4.73,154,Entire home/apt
1.5,2.5,1.0,3.5,2.0,3.5,1.5,86,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,271,Entire home/apt
5.0,5.0,4.5,5.0,5.0,4.0,4.5,144,Entire home/apt
4.79,4.64,4.79,4.71,4.79,4.79,4.57,160,Private room
4.83,4.78,4.94,4.89,4.94,4.89,4.67,115,Entire home/apt
4.62,4.52,4.33,4.67,4.67,4.33,4.48,156,Entire home/apt
4.71,4.86,4.86,4.71,4.96,4.86,4.39,226,Entire home/apt
4.86,5.0,5.0,4.82,4.86,4.95,4.68,299,Entire home/apt
5.0,4.92,5.0,5.0,5.0,5.0,4.92,594,Entire home/apt
5.0,5.0,4.93,4.87,5.0,4.93,5.0,799,Entire home/apt
4.97,4.9,4.87,4.94,4.97,4.74,4.74,339,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,265,Entire home/apt
4.75,4.25,4.75,4.75,4.75,4.5,4.5,125,Entire home/apt
4.89,4.89,5.0,5.0,5.0,4.89,4.78,919,Entire home/apt
4.86,4.86,4.71,5.0,5.0,5.0,4.86,205,Entire home/apt
4.76,4.59,4.73,4.84,4.73,4.95,4.68,275,Entire home/apt
5.0,5.0,4.92,5.0,5.0,4.96,4.96,196,Entire home/apt
4.58,4.73,4.73,4.81,4.77,4.73,4.65,85,Private room
4.79,4.71,4.75,4.79,4.86,4.57,4.57,69,Private room
4.89,4.84,4.95,5.0,4.95,4.74,4.89,69,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,175,Entire home/apt
4.64,4.73,4.67,4.82,4.88,5.0,4.55,325,Entire home/apt
4.95,4.97,4.95,4.97,4.97,5.0,4.84,337,Entire home/apt
5.0,5.0,4.0,5.0,5.0,5.0,5.0,108,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,80,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.0,109,Entire home/apt
4.9,4.9,5.0,5.0,5.0,4.8,4.8,197,Entire home/apt
4.83,4.83,4.67,4.78,4.94,4.78,4.89,88,Private room
4.78,4.78,4.89,4.89,4.94,4.67,4.78,88,Private room
5.0,5.0,5.0,5.0,5.0,4.83,4.83,538,Entire home/apt
4.55,4.55,4.64,4.82,4.82,4.91,4.45,438,Entire home/apt
5.0,4.75,4.75,5.0,4.75,4.75,4.25,573,Entire home/apt
4.94,4.97,5.0,5.0,5.0,4.97,4.87,125,Entire home/apt
4.89,4.93,4.98,4.85,4.91,4.89,4.76,202,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,233,Entire home/apt
4.52,4.56,4.78,4.74,4.74,4.48,4.52,153,Entire home/apt
4.67,4.78,4.56,4.89,4.89,4.33,4.33,173,Entire home/apt
5.0,5.0,4.7,5.0,5.0,4.9,4.6,283,Private room
4.31,4.23,4.69,5.0,4.92,4.69,4.38,235,Entire home/apt
4.0,4.5,3.5,5.0,5.0,5.0,4.0,38,Private room
4.64,4.73,4.64,4.55,4.55,4.91,4.73,90,Private room
5.0,4.92,4.75,5.0,4.83,4.75,4.83,267,Entire home/apt
4.91,5.0,5.0,4.91,5.0,5.0,4.91,1228,Entire home/apt
4.83,4.83,4.8,4.83,4.83,4.93,4.7,236,Entire home/apt
4.28,4.5,4.41,4.44,4.28,4.75,4.06,115,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.5,291,Entire home/apt
5.0,5.0,5.0,4.5,5.0,5.0,5.0,209,Entire home/apt
3.4,3.4,2.4,3.8,4.2,4.4,2.6,74,Private room
4.8,5.0,5.0,5.0,5.0,4.8,5.0,229,Entire home/apt
4.55,4.45,4.45,4.73,4.82,4.82,4.64,200,Entire home/apt
4.67,5.0,5.0,5.0,4.67,4.67,4.67,141,Entire home/apt
4.75,5.0,5.0,5.0,5.0,5.0,4.0,134,Entire home/apt
4.7,4.67,4.83,4.57,4.9,4.43,4.47,280,Entire home/apt
4.83,4.67,4.58,4.83,4.83,4.67,4.67,169,Private room
4.76,4.88,4.76,4.94,4.94,4.94,4.59,231,Entire home/apt
4.5,4.33,4.5,4.5,4.5,4.67,4.33,300,Entire home/apt
4.95,4.95,4.95,4.95,4.95,4.9,4.9,220,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,221,Entire home/apt
5.0,5.0,4.93,4.9,5.0,5.0,4.9,223,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.82,222,Entire home/apt
4.88,4.92,4.79,4.96,4.92,4.96,4.58,153,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,61,Private room
4.84,4.97,4.9,4.9,4.87,4.68,4.71,299,Entire home/apt
4.5,4.63,4.56,4.56,4.69,4.81,4.25,354,Entire home/apt
4.95,4.91,5.0,4.91,4.95,4.91,4.86,82,Private room
4.9,4.9,4.9,5.0,5.0,4.7,4.8,70,Private room
4.77,4.69,4.62,4.92,4.69,4.77,4.54,297,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,120,Entire home/apt
4.55,4.45,4.41,4.73,4.82,4.59,4.45,209,Entire home/apt
4.38,4.5,4.5,4.75,4.5,4.5,4.38,244,Entire home/apt
4.71,4.74,4.71,4.95,4.87,4.11,4.55,275,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,210,Entire home/apt
3.5,3.5,5.0,5.0,4.0,5.0,3.5,244,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,545,Entire home/apt
4.82,4.73,4.77,4.91,4.86,4.68,4.64,319,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,134,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,125,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.94,5.0,379,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,120,Entire home/apt
5.0,3.0,5.0,4.0,5.0,5.0,5.0,73,Private room
3.25,4.0,3.5,4.75,5.0,5.0,4.25,96,Private room
5.0,5.0,4.0,5.0,5.0,5.0,5.0,90,Entire home/apt
4.4,4.6,4.4,4.6,5.0,5.0,4.6,129,Entire home/apt
4.82,4.73,4.68,4.95,4.91,4.68,4.59,399,Entire home/apt
4.96,4.87,4.98,4.96,4.98,4.66,4.74,503,Entire home/apt
4.94,4.91,4.97,4.79,4.97,4.91,4.67,219,Entire home/apt
5.0,4.92,4.92,5.0,4.92,4.92,5.0,193,Entire home/apt
4.82,4.93,4.93,4.75,4.86,4.61,4.75,195,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,330,Entire home/apt
3.89,4.22,4.11,4.78,4.78,4.44,4.0,74,Private room
5.0,5.0,4.67,5.0,5.0,4.89,4.67,148,Private room
5.0,5.0,5.0,5.0,5.0,5.0,5.0,115,Entire home/apt
4.67,5.0,5.0,4.67,5.0,4.67,4.33,590,Entire home/apt
5.0,5.0,5.0,4.5,4.75,5.0,4.75,199,Entire home/apt
3.5,4.0,4.0,4.5,4.0,4.5,4.0,120,Entire home/apt
4.5,5.0,3.5,4.5,5.0,5.0,5.0,170,Entire home/apt
5.0,5.0,5.0,5.0,4.92,5.0,5.0,225,Entire home/apt
4.0,4.8,5.0,5.0,4.8,5.0,4.2,388,Entire home/apt
3.5,4.5,4.0,4.0,4.0,4.0,3.75,75,Private room
5.0,4.92,4.88,4.96,5.0,4.96,4.83,162,Entire home/apt
4.91,4.91,5.0,5.0,5.0,4.64,4.91,136,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.75,4.88,170,Private room
4.78,4.78,4.78,5.0,4.67,4.89,4.56,184,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,100,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,100,Private room
4.82,4.82,4.82,4.91,4.82,4.91,4.64,117,Private room
5.0,4.8,4.93,5.0,4.93,4.73,4.8,84,Private room
5.0,5.0,5.0,5.0,5.0,4.44,4.67,116,Private room
4.8,4.8,4.8,4.9,5.0,4.9,4.4,130,Private room
4.77,4.88,4.96,4.92,4.96,4.81,4.58,96,Private room
4.53,4.7,4.68,4.34,4.72,4.55,4.38,389,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.75,189,Entire home/apt
4.92,5.0,4.96,4.73,4.96,4.98,4.9,485,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,250,Entire home/apt
4.82,4.84,4.79,4.89,4.95,4.79,4.61,201,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.91,5.0,249,Entire home/apt
4.96,4.98,4.96,4.85,4.93,4.93,4.83,685,Entire home/apt
4.78,4.83,4.78,4.96,4.87,4.91,4.65,400,Entire home/apt
5.0,4.5,5.0,5.0,5.0,5.0,5.0,200,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.0,108,Entire home/apt
4.58,4.71,4.61,4.58,4.74,4.74,4.42,260,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.5,250,Entire home/apt
5.0,5.0,4.96,4.88,4.92,4.79,4.75,165,Entire home/apt
4.57,4.7,4.61,4.61,4.87,4.5,4.52,220,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.94,4.94,280,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,5.0,295,Entire home/apt
4.67,4.67,4.33,4.67,5.0,4.33,4.0,99,Entire home/apt
2.5,2.5,2.5,2.5,2.5,2.5,2.5,80,Private room
4.94,4.81,5.0,5.0,4.88,4.81,4.69,204,Entire home/apt
4.79,4.95,4.84,4.79,4.89,4.79,4.74,238,Entire home/apt
4.86,4.86,4.86,4.86,4.86,4.86,4.86,107,Private room
4.87,4.98,4.93,4.87,4.98,4.91,4.78,213,Entire home/apt
5.0,5.0,5.0,5.0,5.0,4.84,4.96,299,Entire home/apt
5.0,5.0,5.0,5.0,5.0,5.0,4.67,140,Entire home/apt
4.79,4.89,4.79,5.0,4.95,4.84,4.89,194,Entire home/apt
5.0,4.91,5.0,5.0,5.0,4.64,4.73,135,Entire home/apt
